Size,Nama Gambar,Mean Red,Variance Red,Standar Deviation Red,Skewness Red,Kurtosis Red,Mean Green,Variance Green,StandarDeviation Green,Skewness Green,Kurtosis Green,Mean Blue,Variance Blue,Standar Deviation Blue,Skewness Blue,Kurtosis Blue,Mean Hue,Variance Hue,Standar Deviation Hue,Skewness Hue,Kurtosis Hue,Mean Saturation,Variance Saturation,Standar Deviation Saturation,Skewness Saturation,Kurtosis Saturation,Mean Value,Variance Value,Standar Deviation Value,Skewness Value,Kurtosis Value,Tingkat Kematangan
8,  SC 2.4.JPG, 30.26777316, 715.58852216, 26.75048616, 1.63363516, 3.06837716, 42.57119016, 936.70354416, 30.60561316, 1.26962016, 1.58132816, 23.78384616, 555.42388916, 23.56743316, 2.00345316, 4.94075616,  52.62673516, 238.05832716, 15.42913916, -0.18227416, -0.25147716, 134.79745016, 1801.04343916, 42.43870216, 0.16504916, -0.46212116, 43.02829716, 949.96670316, 30.82153016, 1.25226016, 1.49427916, 2
8,  SC 2.5.JPG, 46.31418416, 1449.25699516, 38.06910816, 1.18211916, 0.60130916, 57.37097216, 1466.35083016, 38.29296116, 0.87417016, 0.01638216, 29.98892216, 678.56393716, 26.04926016, 1.64403516, 2.95102016,  50.75516016, 316.03765716, 17.77744816, 0.12377716, -0.53317016, 129.55463116, 2377.96186616, 48.76435016, 0.51367916, -0.32354816, 58.83970116, 1540.36278216, 39.24745616, 0.84391916, -0.09476016, 2
8,  SC 2.6.JPG, 50.16084316, 1257.95780316, 35.46770116, 0.92104916, 0.21879716, 63.42158016, 1288.88018116, 35.90097716, 0.80525616, 0.16815816, 34.59664916, 995.05330916, 31.54446616, 1.34073416, 1.35318316,  48.98795016, 254.28415916, 15.94629016, 0.18585816, -0.65696316, 137.03747016, 3055.51721516, 55.27673316, 0.22317816, -0.76578316, 64.36922316, 1309.65652516, 36.18917716, 0.76901016, 0.06822216, 2
8,  SC 2.7.JPG, 39.61208116, 1058.50752416, 32.53471316, 1.47823716, 1.97052716, 53.07851716, 1144.10251916, 33.82458516, 1.20607916, 1.16359216, 25.21308416, 723.33599816, 26.89490716, 1.95475016, 3.94236616,  47.38869716, 158.75631816, 12.59985416, 0.15152916, 0.12862016, 152.99164316, 2340.15040116, 48.37510116, -0.20384616, -0.57086016, 53.57196716, 1154.06820016, 33.97157916, 1.18474916, 1.09497516, 2
8,  SC 2.8.JPG, 39.44964416, 1051.12588516, 32.42107216, 1.38294816, 1.48556216, 49.70148116, 1042.74490316, 32.29156116, 1.30274416, 1.50651016, 23.42161916, 625.50686816, 25.01013516, 2.18694816, 5.40955016,  45.57480516, 183.34501216, 13.54049516, 0.20708816, -0.15332916, 151.21669816, 2364.56646616, 48.62680816, -0.11340616, -0.52446416, 50.58028516, 1073.85664016, 32.76975216, 1.25946316, 1.30760816, 2
8,  SC 2.9.JPG, 44.92179416, 1146.32701016, 33.85745116, 1.06569816, 0.59897416, 61.88276916, 1134.92631716, 33.68866716, 0.69861416, 0.01723516, 27.38753116, 640.09501416, 25.30009916, 1.64819416, 2.88324916,  48.36280916, 180.10851016, 13.42045116, -0.30459316, -0.43105216, 157.55338716, 2034.51443816, 45.10559216, -0.11340716, -0.44383316, 62.99836716, 1180.76848116, 34.36231216, 0.67422016, -0.08191116, 2
8,  SC 3.1.JPG, 51.31208516, 1010.98753316, 31.79603016, 0.86086816, 0.30418316, 60.48283916, 974.74073616, 31.22083816, 0.68179316, 0.02443516, 31.16663416, 544.05957516, 23.32508516, 1.30949316, 1.82190316,  42.46993416, 129.24607416, 11.36864416, 0.01927716, -0.10018816, 133.77929816, 2063.48242516, 45.42557016, 0.10455116, -0.68435716, 61.69712816, 1025.17678716, 32.01838216, 0.68251616, 0.00492216, 3
8,  SC 3.10.JPG, 51.46359916, 1088.82973116, 32.99742016, 1.08300316, 1.13109516, 56.92148316, 1051.01785716, 32.41940616, 1.10748516, 1.34413716, 30.97360716, 586.06091416, 24.20869516, 1.73020516, 3.94123316,  42.16169816, 245.44263916, 15.66660916, 0.44325516, -0.23339116, 126.22552216, 2308.46239316, 48.04646116, 0.21064616, -0.72303116, 59.40727616, 1137.87928816, 33.73246616, 1.00734216, 0.96585816, 3
8,  SC 3.11.JPG, 45.31698216, 1212.01873616, 34.81405916, 0.90215316, 0.01002016, 56.41940416, 1176.04908016, 34.29357216, 0.66871716, -0.23761216, 24.92999616, 461.59896316, 21.48485416, 1.59151416, 3.03986116,  46.85878616, 208.13519316, 14.42689116, 0.01882416, -0.88696316, 148.60259616, 2074.27128016, 45.54416816, 0.26175016, -0.48226916, 57.55144416, 1224.62503616, 34.99464316, 0.63788616, -0.34162016, 3
8,  SC 3.12.JPG, 56.15991016, 1115.89178816, 33.40496716, 0.82053216, 0.23238916, 64.86920416, 1083.89570416, 32.92257116, 0.72344916, 0.17576416, 33.21222816, 616.45725116, 24.82855716, 1.41817516, 2.56872816,  41.03447716, 131.54755616, 11.46941816, 0.12645116, -0.15533416, 134.76386716, 2129.13319216, 46.14253116, 0.15768416, -0.58017216, 66.47697016, 1135.09438316, 33.69116216, 0.67639616, 0.03117116, 3
8,  SC 3.13.JPG, 54.63963916, 1479.41118316, 38.46311516, 0.80005616, -0.11888316, 64.99455816, 1407.37406716, 37.51498516, 0.65654916, -0.25881016, 28.91262116, 709.42088116, 26.63495616, 1.50035416, 2.24633516,  42.54697416, 173.27252516, 13.16330216, -0.08034516, -0.75491816, 154.37287716, 2379.07704216, 48.77578316, -0.00721016, -0.68112216, 67.38924116, 1481.39439316, 38.48888716, 0.59696616, -0.38563616, 3
8,  SC 3.14.JPG, 54.82430916, 1197.59363616, 34.60626616, 0.88557416, 0.45226016, 63.10731916, 1187.49742316, 34.46008416, 0.82866916, 0.50089016, 34.55560316, 626.90873916, 25.03814616, 1.42547016, 2.57366416,  43.38597616, 167.22845616, 12.93168416, 0.25891016, -0.02323116, 122.89936616, 2075.92344216, 45.56230316, 0.27882116, -0.53580516, 64.46935116, 1234.37221416, 35.13363416, 0.77420816, 0.31379216, 3
8,  SC 3.15.JPG, 53.90675216, 1097.84985216, 33.13381716, 0.94874816, 0.57678316, 61.13371216, 1019.91938216, 31.93617716, 0.75561616, 0.21654616, 32.22233516, 506.59108516, 22.50757816, 1.33288516, 2.22758516,  41.70836116, 158.37716116, 12.58479916, 0.05690316, -0.08838116, 127.71415216, 2012.78480416, 44.86407016, 0.21007316, -0.49111616, 63.18688516, 1110.67532716, 33.32679616, 0.74453716, 0.12717216, 3
8,  SC 3.16.JPG, 50.37221616, 816.25972416, 28.57025916, 0.88108316, 0.64255016, 59.19625316, 747.55267516, 27.34141016, 0.93582116, 1.21997916, 25.86963116, 510.44106116, 22.59294316, 1.88088216, 4.38171816,  41.39091216, 153.57714416, 12.39262516, 0.68806016, 0.89417016, 154.65821916, 2564.34314416, 50.63934416, -0.26242816, -0.71838916, 60.49422816, 777.92967816, 27.89139116, 0.87730416, 0.95039016, 3
8,  SC 3.17.JPG, 44.51871616, 1224.43460816, 34.99192216, 1.15646716, 0.83772416, 55.18793516, 1202.88130016, 34.68257916, 1.02731116, 0.71036616, 22.91452616, 675.53102116, 25.99098016, 2.22147716, 5.57561516,  43.39915316, 168.76918716, 12.99112016, 0.16123716, -0.47769216, 163.70509616, 2381.41823716, 48.79977716, -0.31123916, -0.43502916, 56.47009016, 1236.84920816, 35.16886716, 0.97156716, 0.53860416, 3
8,  SC 3.18.JPG, 53.73794116, 1510.28209616, 38.86234816, 0.86603616, 0.06643216, 65.30687616, 1408.10317216, 37.52470116, 0.71946516, -0.00981616, 29.06087016, 786.47324416, 28.04413016, 1.58243016, 2.65036016,  44.46939016, 243.51471816, 15.60495816, 0.27102216, -0.61286216, 157.79535116, 2561.55032016, 50.61176116, -0.01806616, -0.67498316, 67.58001316, 1460.85474016, 38.22113016, 0.64933816, -0.17203116, 3
8,  SC 3.19.JPG, 46.59688316, 1090.01307116, 33.01534616, 1.09438716, 0.84117116, 51.47475416, 1059.52846716, 32.55039916, 1.04224816, 0.90133016, 30.04380616, 509.43534316, 22.57067416, 1.56905616, 2.88963516,  42.06032616, 149.38997016, 12.22251916, 0.09273016, -0.06709316, 110.61398516, 1763.08425316, 41.98909716, 0.37616816, -0.31348516, 52.91122216, 1133.09178416, 33.66142916, 1.00304016, 0.69909616, 3
8,  SC 3.2.JPG, 61.15633416, 1190.12350316, 34.49816716, 0.75685216, 0.12593016, 70.15967716, 1129.54637516, 33.60872516, 0.63949416, 0.03610416, 39.15602316, 657.63926516, 25.64447816, 1.19475516, 1.80907316,  41.77354516, 125.98782116, 11.22443016, -0.04701616, -0.05811216, 121.81327016, 1817.59235616, 42.63323116, 0.12077916, -0.52984616, 71.59151916, 1173.81506116, 34.26098516, 0.61490416, -0.05147416, 3
8,  SC 3.20.JPG, 52.11999116, 1004.85767716, 31.69949016, 0.91232216, 0.60175916, 59.05014216, 932.40547816, 30.53531516, 0.77294216, 0.49194316, 32.38107816, 511.36577416, 22.61339816, 1.32845816, 2.41388616,  41.61285816, 160.10767616, 12.65336616, 0.09990116, -0.39910516, 124.75380016, 1860.22772916, 43.13035716, 0.21767216, -0.48606116, 60.83834116, 1001.39635616, 31.64484716, 0.74088116, 0.31980716, 3
8,  SC 3.3.JPG, 48.83492116, 1158.72408916, 34.04003716, 0.86905416, 0.23176716, 60.46756316, 1115.14011816, 33.39371416, 0.75133616, 0.22059216, 25.32945916, 618.49621016, 24.86958416, 1.83512716, 3.85076616,  43.91028916, 261.88490016, 16.18285816, 0.17347616, -0.70939816, 162.89707316, 2477.80562316, 49.77756116, -0.13202216, -0.68197016, 63.08566916, 1171.82637016, 34.23195016, 0.66456716, -0.02306816, 3
8,  SC 3.4.JPG, 45.01457616, 1198.45275316, 34.61867616, 1.20329616, 1.03953316, 55.61379116, 1200.90735516, 34.65411016, 1.20923216, 1.25594316, 24.97084816, 797.45868516, 28.23931116, 1.99919716, 4.11956216,  43.13149616, 171.45961916, 13.09425916, 0.32062116, -0.17959316, 162.59544416, 2640.12436416, 51.38214116, -0.41627816, -0.51861116, 56.83667016, 1219.37136316, 34.91949816, 1.14596516, 1.07226416, 3
8,  SC 3.5.JPG, 44.09767916, 1261.49846616, 35.51758016, 1.13108116, 0.58786816, 53.36626916, 1337.34524016, 36.56973116, 1.12325216, 0.72101216, 24.51346816, 802.35128216, 28.32580616, 2.06766116, 4.39293216,  43.91355416, 173.33451516, 13.16565716, 0.39617516, 0.03933316, 154.87340116, 2852.92469416, 53.41277616, -0.16643516, -0.71819616, 54.41897616, 1368.64288516, 36.99517416, 1.06849916, 0.55008816, 3
8,  SC 3.6.JPG, 51.03377816, 976.44226316, 31.24807616, 1.01903416, 0.89156316, 58.88109816, 954.38059916, 30.89305116, 0.95288716, 0.75764416, 33.29276616, 586.68665516, 24.22161516, 1.35523116, 2.25180016,  42.59435616, 142.49944416, 11.93731316, 0.12038116, 0.20118316, 122.06868316, 2187.16581016, 46.76714516, 0.26465816, -0.58680316, 60.04948116, 989.51722016, 31.45659316, 0.92030716, 0.63794316, 3
8,  SC 3.7.JPG, 54.89505216, 1626.51366916, 40.33005916, 0.75911516, -0.33941416, 65.63244816, 1682.12424916, 41.01370816, 0.68277516, -0.30619716, 38.63233216, 1132.57977216, 33.65382316, 1.28735016, 1.23334416,  49.77844316, 321.41013516, 17.92791516, 0.11685816, -0.76401416, 123.84397716, 2702.29766516, 51.98362916, 0.48264516, -0.50960316, 67.35441416, 1730.63633916, 41.60091816, 0.61415316, -0.45122116, 3
8,  SC 3.8.JPG, 55.65032816, 874.53254916, 29.57249616, 0.73007916, 0.03281616, 65.58273416, 788.51604016, 28.08052816, 0.60335716, 0.17849616, 31.23197416, 506.81651216, 22.51258616, 1.49620416, 2.78861316,  41.53562416, 197.33876616, 14.04773216, 0.18082416, -0.28123016, 145.15924916, 1952.83054316, 44.19084216, -0.02206816, -0.66291616, 68.11439316, 839.16164016, 28.96828716, 0.55911716, -0.04521816, 3
8,  SC 3.9.JPG, 54.38411016, 1622.10262916, 40.27533516, 0.90185216, 0.06605916, 69.55727416, 1555.37570416, 39.43825216, 0.61741316, -0.26991416, 31.29066716, 769.29123816, 27.73610016, 1.53267016, 2.49136816,  46.47646416, 222.28078616, 14.90908416, -0.07022916, -0.80473816, 152.37093316, 2123.25364216, 46.07877616, 0.08322516, -0.54620316, 71.43716716, 1635.47796716, 40.44104316, 0.58108816, -0.37837416, 3
8,  SC 4.1.JPG, 47.83822416, 1039.12876816, 32.23552016, 0.96437716, 0.42891216, 66.46251016, 957.27418116, 30.93984816, 0.48011416, -0.25983416, 20.06343516, 393.12945916, 19.82749316, 1.80161916, 4.05662316,  45.90457516, 158.31255316, 12.58223216, 0.32574516, 0.02926216, 184.50001916, 2239.27893016, 47.32102016, -0.46351016, -0.65599416, 67.28137816, 982.86069016, 31.35060916, 0.47250416, -0.29939716, 4
8,  SC 4.10.JPG, 38.41746016, 844.52983316, 29.06079516, 1.09379616, 0.59146916, 54.57367716, 969.26790416, 31.13306816, 0.73793716, 0.03928216, 21.67462216, 407.44139216, 20.18517816, 1.68576916, 3.25558816,  49.22443316, 222.13333316, 14.90413816, -0.00646316, -0.38118516, 164.49275116, 2183.75520516, 46.73066716, -0.03412316, -0.79312716, 55.51284616, 996.84877216, 31.57291216, 0.70836116, -0.06619816, 4
8,  SC 4.11.JPG, 44.24487916, 1190.86221216, 34.50887116, 1.17292816, 0.52796616, 62.30730416, 1184.39487116, 34.41503816, 0.77999416, -0.09133816, 20.98872816, 379.95019616, 19.49231116, 1.66448416, 3.08822216,  47.06775016, 159.26824716, 12.62015216, -0.02445316, -0.01072316, 175.20336616, 2081.37005316, 45.62203516, -0.30250716, -0.71761316, 63.24589016, 1221.63121016, 34.95184116, 0.75653516, -0.18781716, 4
8,  SC 4.12.JPG, 44.59458916, 1047.98132516, 32.37254016, 0.98369816, 0.17271416, 62.29303816, 990.24363616, 31.46813716, 0.53523316, -0.39185216, 19.99001016, 355.89055616, 18.86506216, 1.58723716, 2.66147216,  47.07354116, 180.06922416, 13.41898716, 0.26761216, -0.18790516, 179.43429116, 2227.52144416, 47.19662516, -0.27669616, -0.88273916, 63.07222016, 1014.92147316, 31.85783216, 0.52202216, -0.43943816, 4
8,  SC 4.13.JPG, 48.37505316, 1316.86457716, 36.28862916, 1.06631816, 0.35772816, 66.63489716, 1160.64936616, 34.06830416, 0.70292416, -0.05153616, 17.90123216, 392.96151916, 19.82325716, 2.02366516, 4.54964916,  44.21634916, 136.79039916, 11.69574316, 0.02914816, -0.14241116, 192.64255516, 1988.55231816, 44.59318716, -0.56742416, -0.54520216, 67.50262416, 1172.98560116, 34.24887716, 0.70252416, -0.07392216, 4
8,  SC 4.14.JPG, 44.51770516, 1081.88609516, 32.89203716, 1.22115116, 0.90838016, 63.02075616, 1010.41712316, 31.78705916, 0.74020716, 0.12787616, 21.78166916, 417.52704016, 20.43347816, 1.88910016, 4.56420216,  47.16441916, 171.13886816, 13.08200516, -0.01113816, -0.31589116, 175.24744416, 2094.81632516, 45.76916316, -0.27484916, -0.71008416, 63.98729016, 1045.62492616, 32.33612416, 0.73248416, 0.04904316, 4
8,  SC 4.15.JPG, 41.59085816, 995.99119116, 31.55932816, 1.09786216, 0.55095216, 57.04388416, 1047.83438816, 32.37027016, 0.74420716, -0.14142716, 22.55762416, 440.53379216, 20.98889716, 1.64282316, 2.95643416,  47.92132816, 192.86032716, 13.88741616, -0.00859616, -0.49301816, 163.73051716, 2286.20511016, 47.81427716, -0.00200216, -0.76211716, 58.06701116, 1074.14290916, 32.77411916, 0.70109616, -0.24219016, 4
8,  SC 4.16.JPG, 48.93637016, 995.53692116, 31.55213016, 0.97377016, 0.51674816, 65.32432916, 879.88897616, 29.66292316, 0.67933116, 0.16448816, 21.91456416, 421.15821416, 20.52214016, 1.76923116, 4.09771216,  44.51856016, 172.65726816, 13.13991116, 0.27985516, -0.08721716, 178.49854216, 2290.72501316, 47.86151916, -0.38798616, -0.64162716, 66.64850216, 908.99768316, 30.14958816, 0.65129116, 0.05518016, 4
8,  SC 4.17.JPG, 41.14813216, 921.99675316, 30.36439916, 1.06158316, 0.36793516, 58.13025216, 942.31674316, 30.69717816, 0.62806416, -0.21766116, 21.14642216, 361.24556616, 19.00646116, 1.63607016, 3.14791916,  48.36825116, 212.26250416, 14.56923116, -0.02130816, -0.39607016, 170.04765416, 2108.61010616, 45.91960516, -0.06338916, -0.84625216, 59.26991116, 981.54916216, 31.32968516, 0.60684516, -0.32471816, 4
8,  SC 4.18.JPG, 51.58005216, 1194.63643316, 34.56351316, 0.87002816, 0.02519316, 68.91646916, 1071.78945416, 32.73819616, 0.53994916, -0.21452716, 22.75100116, 541.58730116, 23.27202816, 1.73243216, 3.29784216,  44.74933016, 157.73818016, 12.55938616, 0.19613716, -0.23691116, 179.64889016, 2666.93918316, 51.64241716, -0.37577916, -0.83381216, 69.94946916, 1092.28804816, 33.04978116, 0.52415416, -0.27926716, 4
8,  SC 4.19.JPG, 47.56924616, 1204.33695016, 34.70355816, 1.05001716, 0.22589116, 65.87347916, 1064.62890416, 32.62865216, 0.65346016, -0.15645616, 22.02981316, 426.56115016, 20.65335716, 1.67461616, 3.21637816,  46.32638916, 166.71166616, 12.91168716, 0.11459816, -0.12777016, 177.34007116, 2171.88601916, 46.60349816, -0.31802116, -0.75023216, 66.82189916, 1096.48130116, 33.11315916, 0.64625616, -0.21869916, 4
8,  SC 4.2.JPG, 45.11777516, 1115.33799016, 33.39667616, 1.11229716, 0.44211416, 63.64492616, 1106.77872216, 33.26828416, 0.66514616, -0.29093616, 22.56263816, 435.59460516, 20.87090316, 1.71684716, 3.60962816,  47.07521316, 159.15227616, 12.61555716, 0.15192916, 0.16433116, 173.43915016, 2058.11943116, 45.36650116, -0.27760816, -0.69989316, 64.36405316, 1129.94084916, 33.61459316, 0.65738916, -0.33679616, 4
8,  SC 4.20.JPG, 46.80615716, 1159.35171816, 34.04925416, 1.10764316, 0.60684416, 63.02013416, 1074.69468916, 32.78253616, 0.73742616, -0.04926516, 21.98686216, 415.60551816, 20.38640516, 1.76146716, 3.58015316,  46.15629516, 187.05537316, 13.67681916, 0.21237016, -0.12629616, 172.80837316, 2215.17489216, 47.06564416, -0.22302616, -0.81619216, 64.31154016, 1128.67822516, 33.59580716, 0.71840116, -0.13640216, 4
8,  SC 4.3.JPG, 39.57566016, 1018.50363416, 31.91400416, 1.33898716, 1.19700516, 57.19730216, 1060.24809516, 32.56145116, 0.78357016, 0.03006016, 18.10798016, 323.24022516, 17.97888316, 2.05138016, 5.62598116,  48.16084316, 170.53348516, 13.05884716, 0.15154216, 0.05394116, 177.83931316, 2193.38706816, 46.83361016, -0.25765616, -0.85379816, 57.83192816, 1084.00448016, 32.92422316, 0.78121516, -0.00129216, 4
8,  SC 4.4.JPG, 43.34901116, 1031.36675916, 32.11489916, 1.14208216, 0.60217616, 59.82038316, 969.39193816, 31.13506016, 0.74236916, 0.02825016, 19.38928016, 386.00452316, 19.64699816, 1.84886516, 4.01229216,  45.78260216, 152.26071316, 12.33939716, 0.11644816, -0.00109916, 180.13705416, 2307.54756816, 48.03694016, -0.37154416, -0.80185316, 60.70610616, 1000.58644416, 31.63204816, 0.73068616, -0.05346816, 4
8,  SC 4.5.JPG, 48.08042116, 1244.29909916, 35.27462416, 1.04377216, 0.19153716, 65.48664816, 1075.21282616, 32.79043816, 0.72876016, -0.05590216, 19.22276216, 362.42798516, 19.03754116, 1.65628616, 2.92412816,  44.54114416, 150.72627716, 12.27706316, 0.08950516, -0.24012016, 186.95743816, 1975.91527616, 44.45126916, -0.41768316, -0.62835916, 66.52097016, 1103.35413316, 33.21677516, 0.71870916, -0.13135116, 4
8,  SC 4.6.JPG, 45.58568816, 1110.21125916, 33.31983316, 1.12641716, 0.62365116, 63.53037716, 1033.38474716, 32.14630216, 0.54786616, -0.28842016, 22.71897216, 431.31610716, 20.76815116, 1.71538616, 3.48835216,  47.62405316, 189.05021516, 13.74955316, 0.15436916, -0.06426016, 171.26804516, 2196.42507816, 46.86603316, -0.21967716, -0.78079116, 64.45776816, 1071.95964616, 32.74079516, 0.56359316, -0.29679116, 4
8,  SC 4.7.JPG, 44.05748816, 971.55329116, 31.16975016, 1.02742616, 0.33565716, 59.82271516, 847.61340316, 29.11380116, 0.62862516, -0.23840816, 18.70606816, 390.05322616, 19.74976516, 1.95784416, 4.75744116,  45.06328016, 169.47636616, 13.01830916, 0.22676216, -0.12782716, 184.18459216, 2383.34208116, 48.81948516, -0.45495016, -0.69155316, 61.02071816, 884.27427316, 29.73675016, 0.61784416, -0.30269316, 4
8,  SC 4.8.JPG, 45.23442316, 1050.07133616, 32.40480416, 1.04878516, 0.48438516, 60.65996816, 875.84822416, 29.59473316, 0.63844916, -0.13533216, 19.88444016, 362.60947816, 19.04230816, 1.85805416, 4.10824516,  45.33583416, 188.20323416, 13.71871816, 0.11609116, -0.36578316, 179.25556816, 2115.42924016, 45.99379616, -0.35542116, -0.67456716, 62.31371716, 945.63760416, 30.75122116, 0.62625616, -0.23133816, 4
8,  SC 4.9.JPG, 41.01422616, 1132.28713316, 33.64947416, 1.25231716, 0.88327716, 55.85544416, 1220.05455216, 34.92927916, 0.85677616, -0.05148016, 22.62514116, 414.22432016, 20.35250216, 1.92682116, 4.87739616,  49.39965816, 209.50729716, 14.47436716, 0.10703116, -0.42977616, 156.44746816, 2165.81189316, 46.53828416, 0.06232516, -0.69326116, 56.58141316, 1245.88755516, 35.29713216, 0.83385616, -0.11419316, 4
8,  SC 5.1.JPG, 52.89991116, 857.01824116, 29.27487416, 0.81756716, 0.50890616, 52.71531916, 727.83957816, 26.97850216, 1.09527516, 1.68066016, 19.74567616, 374.40181016, 19.34946516, 2.01899016, 5.73313716,  32.34329716, 101.80370116, 10.08978216, 0.44208816, -0.04243216, 173.42348516, 2543.04560116, 50.42861916, -0.42454716, -0.48999916, 57.53861716, 830.55179116, 28.81929516, 0.83793916, 0.69499016, 5
8,  SC 5.10.JPG, 54.51972616, 1452.85857616, 38.11638216, 0.78957516, -0.23675216, 67.97866116, 1267.49029316, 35.60183016, 0.54954416, -0.39880916, 27.57531016, 645.70418416, 25.41071016, 1.50679116, 2.23264416,  43.47801916, 190.99445416, 13.82007416, 0.12527616, -0.61734416, 165.49920316, 2178.28032916, 46.67205116, -0.18679816, -0.60370516, 70.00808516, 1341.52220816, 36.62679616, 0.52892016, -0.47417816, 5
8,  SC 5.11.JPG, 46.56030616, 714.71010616, 26.73406316, 0.77680116, 0.25642516, 52.26003816, 614.25531916, 24.78417516, 0.71046716, 0.37311916, 23.32934316, 362.88845816, 19.04963116, 1.55902116, 3.23638116,  40.13441116, 226.80359216, 15.06000016, 0.44489216, -0.22050816, 153.24052616, 2471.68287416, 49.71602216, -0.05523716, -0.79740416, 55.38383816, 696.55471516, 26.39232316, 0.62409316, 0.03575216, 5
8,  SC 5.12.JPG, 65.57981916, 1341.74655416, 36.62985916, 0.32020416, -0.71959016, 71.38632616, 1000.80437316, 31.63549216, 0.37124816, -0.20147116, 21.18708016, 610.60571316, 24.71043716, 1.84456716, 3.78459216,  36.53208716, 180.72616316, 13.44344316, 0.63382516, -0.22594216, 192.64162216, 2770.59394216, 52.63643216, -0.75536216, -0.27111816, 77.38768616, 1148.04677116, 33.88283916, 0.20561316, -0.54793216, 5
8,  SC 5.13.JPG, 60.45617416, 1876.96230816, 43.32392316, 0.72299316, -0.47600416, 69.41058016, 1585.37681916, 39.81679116, 0.53357516, -0.59077416, 28.16379716, 653.91447416, 25.57175116, 1.38142116, 1.81047116,  43.33175316, 258.42157716, 16.07549616, 0.23055916, -0.77880516, 158.48614316, 2740.12029916, 52.34615816, 0.09575816, -0.85409516, 73.37707516, 1765.28535316, 42.01529916, 0.46733316, -0.71369816, 5
8,  SC 5.14.JPG, 55.55999516, 1422.84308316, 37.72059216, 0.90020516, 0.34068316, 69.15629516, 1449.37442816, 38.07065016, 0.79758916, 0.19787316, 32.50717116, 987.29606016, 31.42126816, 1.63788416, 2.79764116,  44.92191116, 247.08326716, 15.71888216, 0.16188916, -0.81964616, 153.61651216, 2842.86101616, 53.31848716, -0.06039616, -0.74336316, 71.24981516, 1479.41970916, 38.46322516, 0.72147016, 0.04410816, 5
8,  SC 5.15.JPG, 62.11913616, 1245.29409416, 35.28872516, 0.69066016, -0.24327616, 71.17091016, 1028.85981116, 32.07584516, 0.60488116, -0.21725116, 35.44012116, 622.66460016, 24.95324816, 1.27511516, 1.83498416,  41.58666016, 189.88605116, 13.77991516, 0.41768116, -0.26770116, 138.86061316, 2136.13030216, 46.21829016, 0.11550416, -0.68643716, 73.34722316, 1100.27875516, 33.17045016, 0.57803216, -0.32040216, 5
8,  SC 5.16.JPG, 65.85140116, 1192.44961916, 34.53186416, 0.48166316, -0.38699216, 67.45936216, 900.45639716, 30.00760616, 0.76913616, 0.61284716, 28.87118616, 581.07615316, 24.10552116, 1.59662516, 3.04102316,  35.76736516, 201.85892416, 14.20770716, 0.66817116, -0.10135316, 160.37035016, 2588.91399016, 50.88137216, -0.20925116, -0.78218416, 73.96505616, 1053.35052416, 32.45536216, 0.46651416, -0.16464016, 5
8,  SC 5.17.JPG, 64.81684616, 1454.79619816, 38.14179116, 0.52646516, -0.37690616, 71.13748216, 1122.65788416, 33.50608716, 0.51946516, 0.02329916, 24.06141416, 651.63752516, 25.52719216, 1.75481516, 3.51863416,  37.19104416, 210.66205516, 14.51420216, 0.61239616, -0.08459216, 181.16632316, 3000.74552216, 54.77906116, -0.56757716, -0.50373716, 76.61783316, 1254.20953716, 35.41482116, 0.38836016, -0.30837816, 5
8,  SC 5.18.JPG, 61.21187916, 1547.87258216, 39.34301216, 0.88395416, 0.13634616, 67.22746516, 1299.40577116, 36.04727116, 0.80340216, 0.15454116, 34.12578216, 649.98892016, 25.49488016, 1.41346616, 2.18258816,  41.98604616, 271.93376316, 16.49041416, 0.36548916, -0.68641716, 133.68500016, 2429.47668716, 49.28972216, 0.34025616, -0.60541116, 70.93442716, 1454.38592816, 38.13641216, 0.72900816, -0.08151816, 5
8,  SC 5.19.JPG, 57.19236616, 1738.62065516, 41.69677016, 0.86798616, -0.08686216, 66.21417216, 1461.59433716, 38.23080416, 0.70235516, -0.15322116, 26.68185216, 651.42707616, 25.52306916, 1.76387316, 3.74667716,  42.58320116, 254.41730816, 15.95046416, 0.18455716, -0.92594516, 161.33606716, 2533.81164416, 50.33698116, 0.05129416, -0.78487116, 70.08271516, 1639.43916616, 40.48998816, 0.63605816, -0.37284416, 5
8,  SC 5.2.JPG, 65.09655216, 1429.03102616, 37.80252716, 0.41184416, -0.54471616, 66.88786116, 1057.76784116, 32.52334316, 0.60567216, 0.15729016, 21.04711016, 611.92555816, 24.73712916, 1.91690916, 4.25205716,  34.74388816, 197.32813016, 14.04735316, 0.67394716, -0.28460916, 190.99471416, 2710.41534916, 52.06165016, -0.72247416, -0.29543616, 74.85769816, 1225.77439316, 35.01106116, 0.30453316, -0.40961216, 5
8,  SC 5.20.JPG, 61.16667316, 1710.95286116, 41.36366616, 0.73783916, -0.34863416, 70.47875816, 1343.15914416, 36.64913616, 0.56723016, -0.35783016, 29.32320116, 664.21136516, 25.77229816, 1.48644816, 2.45753516,  43.29937416, 264.94061316, 16.27699616, 0.35028816, -0.85768016, 158.58844816, 2666.58083216, 51.63894716, 0.05831216, -0.90482116, 73.79127016, 1506.94717916, 38.81941816, 0.53595216, -0.49249316, 5
